"Timestamp","Source IP Address","Destination IP Address","Source Port","Destination Port","Protocol","Packet Length","Traffic Type","Packet Type","Payload Data","Info"
"2024-06-24 16:30:06","192.168.1.41","52.112.127.143","60613","443","TCP","54","eth:ethertype:ip:tcp","54","","60613  >  443 [ACK] Seq=57 Ack=46 Win=255 Len=0"
"2024-06-24 16:30:06","192.168.1.41","142.250.218.138","53035","443","UDP","71","eth:ethertype:ip:udp:data","71","46e8087e11f4f6d20730335124df5eff5b05655f85027087ef0af0633c","53035  >  443 Len=29"
"2024-06-24 16:30:07","192.168.1.43","239.255.255.250","56733","1900","SSDP","217","eth:ethertype:ip:udp:ssdp","217","","M-SEARCH * HTTP/1.1 "
"2024-06-24 16:30:07","fe80::103c:1ae1:8556:446f","ff02::c","59793","1900","SSDP","189","eth:ethertype:ipv6:udp:ssdp","189","","M-SEARCH * HTTP/1.1 "
"2024-06-24 16:30:07","192.168.1.43","239.255.255.250","59799","1900","SSDP","175","eth:ethertype:ip:udp:ssdp","175","","M-SEARCH * HTTP/1.1 "
"2024-06-24 16:30:07","142.250.218.138","192.168.1.41","443","53035","UDP","67","eth:ethertype:ip:udp:data","67","4144de601fea82295e0d147cc4a6bed1b9cc41124cc6e7b80b","443  >  53035 Len=25"
"2024-06-24 16:30:07","fe80::103c:1ae1:8556:446f","ff02::c","59793","1900","SSDP","183","eth:ethertype:ipv6:udp:ssdp","183","","M-SEARCH * HTTP/1.1 "
"2024-06-24 16:30:07","192.168.1.43","239.255.255.250","59799","1900","SSDP","169","eth:ethertype:ip:udp:ssdp","169","","M-SEARCH * HTTP/1.1 "
"2024-06-24 16:30:07","fe80::103c:1ae1:8556:446f","ff02::c","59793","1900","SSDP","183","eth:ethertype:ipv6:udp:ssdp","183","","M-SEARCH * HTTP/1.1 "
"2024-06-24 16:30:07","192.168.1.43","239.255.255.250","59799","1900","SSDP","169","eth:ethertype:ip:udp:ssdp","169","","M-SEARCH * HTTP/1.1 "
"2024-06-24 16:30:07","192.168.1.41","142.250.218.138","53035","443","UDP","71","eth:ethertype:ip:udp:data","71","51e8087e11f4f6d207383ca74dbe9096ba76b21e89db60344de5bf99f6","53035  >  443 Len=29"
"2024-06-24 16:30:07","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","eth:ethertype:arp","42","","Who has 192.168.1.44? Tell 192.168.1.1"
"2024-06-24 16:30:07","192.168.1.43","239.255.255.250","59799","1900","SSDP","179","eth:ethertype:ip:udp:ssdp","179","","M-SEARCH * HTTP/1.1 "
"2024-06-24 16:30:07","20.69.137.228","192.168.1.41","443","60651","TCP","2974","eth:ethertype:ip:tcp","2974","","443  >  60651 [PSH, ACK] Seq=1 Ack=1638 Win=473 Len=2920 [TCP segment of a reassembled PDU]"
"2024-06-24 16:30:07","192.168.1.41","20.69.137.228","60651","443","TCP","54","eth:ethertype:ip:tcp","54","","60651  >  443 [ACK] Seq=1638 Ack=2921 Win=256 Len=0"
"2024-06-24 16:30:07","192.168.1.43","239.255.255.250","1900","1900","SSDP","539","eth:ethertype:ip:udp:ssdp","539","","NOTIFY * HTTP/1.1 "
"2024-06-24 16:30:07","fe80::103c:1ae1:8556:446f","ff02::c","1900","1900","SSDP","568","eth:ethertype:ipv6:udp:ssdp","568","","NOTIFY * HTTP/1.1 "
"2024-06-24 16:30:07","20.69.137.228","192.168.1.41","443","60651","TCP","11734","eth:ethertype:ip:tcp","11734","","443  >  60651 [PSH, ACK] Seq=2921 Ack=1638 Win=473 Len=11680 [TCP segment of a reassembled PDU]"
